Gene	MB176	MB95	MB40	MB37	MB38	MB28	MB113	MB18	MB19	MB90	MB26	MB35	MB110	MB64	MB7	MB91	MB206	MB9	MB200	MB12	MB1M21	MB4M23	MB4M26	MB4M77	MB1M1
ENSG00000259174.1	0	0	0	0.0126670345068351	0	0	0	0	0.0113581524140343	0	0	0	0	0	0.0135560692849427	0	0	0.0381127043200378	0.0246425159511402	0.0994621215493947	0	0	0	0	0
ENSG00000187667.6	0.942682996550092	0.206370379710661	0.32572707920721	2.15332685211967	0.365025538921617	2.03009218785104	1.00883798655313	0.414017634349121	0.563416694934025	0.213833101664546	0.665979382971648	0.870728884263468	0.246862746493653	0.473869689426926	0.25142245874136	0.366767912283494	2.16652548973559	0.28163295050937	0.659870111132492	4.65933413824635	0.0809638588675884	0.968281156861611	0.280524528766669	0.645238738162515	0.551768343553935
ENSG00000153666.5	0.0651268045594904	0.0741114038131895	0.0428127009069487	1.46934360628518	0.0532223328701693	0.973482354287327	0.040197751090837	0.00949140290153603	0.0477855772917812	0.023508446754271	0.0169312492639905	0.194909825780694	0.00409684126036639	0.00916617682967149	0.0244425290176077	0.0234583935981398	1.25226535137388	0.0259608275803156	0.0547996614309881	0.573878634822083	0.00824935989001191	0.0452681960594608	0.00925486895303506	0.0329411404868842	0.0501813525729522
ENSG00000244736.2	0	0	0	0.480121469210685	0	0.223650978627619	0	0	0	0	0	0	0	0	0	0	0.122325756582321	0	0	0.359041452597661	0	0	0	0	0
ENSG00000239124.1	0	0	0	0.21518697174262	0	0	0	0	0	0	0	0	0	0	0	0	0.32895311890571	0	0	0	0	0	0	0	0
ENSG00000140181.10	9.26339248685402	9.75344298589314	1.72647492986553	16.8584395094764	3.76154838739867	6.24284412244035	4.76865926429457	5.66287592963783	11.2395083483514	0.67816781295578	2.9312983807368	5.27695312587658	3.65132512377544	3.31224602037958	11.5137722730819	6.11218144372437	9.36909756972958	4.95273922077822	2.7022864805576	33.1380193453527	6.93610652031954	3.81770832934411	3.35738252599671	20.11358062572	14.8191622879747
ENSG00000259414.1	1.75375899330308	1.58658122026935	0.565957530020858	1.30386706431927	0.755046923483676	1.61869706225733	1.47936213897431	1.5676067271536	1.93018189267422	0.20398092879299	1.09423445656534	0.865418808809868	0.479897552182794	0.583136451046741	0.80300104627956	1.45684984932249	1.68293956183958	2.83745408884028	1.49560724393542	3.27009613913432	1.14958409335037	1.88074122707488	0.762608850382116	2.08053867395186	2.92586316034858
ENSG00000259455.1	0	0.00339368662839129	0	0	0	0	0	0	0	0	0.00258436854396482	0.00272526743353097	0	0	0	0	0.00213172305349578	0	0	0	0	0	0.0033903689200219	0.00548520211673318	0
ENSG00000259233.1	0	0	0	0.0351124219947002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131287765759826	0	0	0	0	0
ENSG00000175676.11	0.0424005861273371	0.0620356874449605	0.0173754167161494	1.0621145727068	0.0188342659473489	0.184049221137039	0.0229304392997081	0.00823912773279547	0.0213330093865878	0.00583051232535362	0.0078735947457425	0.0381931580228015	0.00228620114101321	0.00767263945376165	0.00909327197515185	0.0196360816060547	0.61308598412227	0.00340874805526504	0.046283850130876	0.148686205355477	0	0.012029267812457	0.00413166937465656	0.010026803336506	0.0292207305182177
ENSG00000242962.2	0.0570443113413099	0.27263832289879	0.163634076780224	0.352089077421169	0.409322032892136	0.298201304836825	0.112668965423063	0.110846431735382	0	0.219636862148626	0.266940260573399	0.281493752327941	0.236834869097256	1.18020686747094	0.0342545836770057	0.308206716964808	0.29358181579757	0.0321020986208204	0.0622687231023434	0	0.0433534908198206	0.045314553659112	0.116730766472152	0	0.0917293541656116
ENSG00000238347.1	0	0	0	0	0	0	0	0	0	0	0	0	0.0723734156387014	0	0	0	0	0	0	0.120689837680419	0	0	0	0	0
ENSG00000259325.1	0	0	0	0	0	0	0	0	0.00190021296912534	0	0	0	0.00285096986142013	0	0	0	0	0	0	0.0071314118610404	0.00287034265275984	0	0.0231854892114834	0.575173035247648	0
ENSG00000259401.1	0.013009833403999	0	0.00414658559688307	0.00486662633641349	0.0414898627345707	0.0056674498671304	0.0142754956189984	0.0134827921326089	0.0174550353174805	0.00278286487463517	0.0135288524432295	0	0	0.0146483997564096	0.0052081901067491	0.0187443431135	0.0520767744098686	0.0146427556106957	0.0236689015607	0.0818849307423004	0.21093186160183	0.00688978772255709	0	0.325429419097824	0
ENSG00000259145.2	0	0	0	0	0	0	0	0	0	0.00298978749704657	0.00968986894353088	0.00510907864295443	0	0	0	0	0	0	0	0	0	0	0	0.0205662964611003	0
ENSG00000260399.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261739.2	0.0841695437749335	0.142422469830814	0.0297430990330575	0.375773156334636	0.0280097118851919	0.566738470904961	0.0349354104099794	0.0284443821146669	0.0478719093468037	0.0223096306861705	0.0323470952683792	0.20065086967501	0.0331496537025278	0.00309034416567161	0.0461479893684931	0.0237267438123287	0.415918823311744	0.0576641973846514	0.103862340166567	0.299435122688369	0.0194686979928971	0.0697692001152941	0.0274581683377814	0.032308332357378	0.0676738636101092
ENSG00000242502.2	0	0.0778966636853685	0.0272723461300374	0.032008097947379	0.0545762710522848	0.0745503262092064	0.0375563218076876	0.0221692863470764	0	0.0732122873828752	0.0889800868577997	0.0312770835919934	0.107652213226025	0.048171708876365	0	0.215744701875365	0.0244651513164641	0.0321020986208204	0.0311343615511717	0	0	0	0	0	0
ENSG00000238737.1	0	0	0	0	0	0	0.18936530935563	0	0	0	0	0	0	0	0	0	0.246714839179283	0	0	0	0	0.30464483062391	0	0	0
ENSG00000261418.1	0.919025708871715	0.0295287624568177	0.051691471265492	0.0728010271248811	0.134475635262661	0.0706506148517954	0.790137044879266	0.0924423095097519	0.032639255918047	0.0555060548364733	0.134920892572424	0.0592819722973245	0.0734550835354755	0.182607429028612	0.0649254677030204	0.0701002777444413	0.157660615073355	0.133860517211002	0.460289385921602	0.0816624173435442	0.0164342716558831	0.0687106547331101	0.0884996843633977	0	0.139089618544596
ENSG00000174450.7	0	0	0	0.0206309621423205	0	0.0308904074441117	0	0	0.00528547686593676	0	0.00546214394572632	0.0201597835825621	0	0	0	0	0.0112636587744117	0.00295593581360029	0	0.161995237573024	0.00399195509529041	0.0792780359560901	0	0.0347794399559993	0
ENSG00000265673.1	0	0.155236922630127	0.543498897877173	0.382725399742232	0.435050846388213	0.742840750441735	0.224533152521675	0.265081323892899	1.02953538667211	0	0.35464920333323	0.498646075552353	0.343256771314984	0.863994007061089	0.682644917563185	0.122842391475973	0.780088824833542	0.639748965372063	0.248185339222197	1.71724397613853	0.691178510784569	1.98671950256878	0.155085161170145	0.75272645047627	0.731213994634447
ENSG00000179455.6	6.48770120309013	9.42726533698766	3.34594525762395	5.87117531516947	4.74653609935986	9.4920006370832	6.58178589777866	8.93805884884583	10.9617987193528	1.37220094153969	3.48349927963191	2.53530087259078	2.88689309445195	3.41880399478485	6.40691961705839	5.68391527166804	4.05805532101463	8.80649108638276	8.2346396743706	8.32695569246569	9.9840306198144	12.8609050311614	5.66625535571914	13.3119828749119	11.497463388102
ENSG00000260978.1	0.843570469835272	0.345580428469895	0.174764663274992	7.47869774054609	0.376634124965061	4.4465449867431	0.435049512247534	0.305983153610178	4.15937146794504	0.0992440415097367	0.102342820749872	4.20897813772326	0.212261254346721	0.0949816733321967	0.202622519700733	0.531738266989637	5.74040628168145	1.28175852779491	0.399025898749469	5.30949992622337	4.93655323294456	4.95882124476693	0.134261005253305	4.93394899517131	0.0678246196436545
ENSG00000254585.1	1.24889165332956	1.92843613746158	1.31358325177075	1.69261655660649	3.21386153423405	1.40198113463651	2.40134517110036	1.69253803048987	1.81739579994701	0.304132974910833	0.339664025727601	0.772550257898011	1.58333229022052	2.37158918370133	0.823019787935333	4.00016350834437	1.05476798850732	0.594696221331777	2.92579054829548	3.20471587096275	0.374793981200083	1.38383535134112	0.262115765357991	1.37116367504598	0.530387615826395
ENSG00000179449.2	1.3378939010207	2.06484137894189	1.39253745638232	1.82984297950314	3.44669223528665	1.49804049760711	2.55532621623471	1.77378556632945	1.93876799076072	0.317482968644346	0.362309460498046	0.840537386548405	1.69111069142813	2.50674268248314	0.887079735257239	4.2166565200159	1.14161422811126	0.635267361411489	3.13382888930305	3.3113085281276	0.407777164309197	1.48901163164186	0.285182870803243	1.47645118131948	0.577063583769085
ENSG00000182636.4	25.0460217290674	14.7154066955536	30.8071082601598	25.1761340632841	33.9171268285742	22.0953766798942	19.9952764633389	48.999753308566	36.1186536708717	11.461323420624	7.09047682591994	23.7220426902153	30.9076696207373	42.2117114478432	48.7378067018653	30.8714784135032	18.8993683079038	20.543879288862	17.465089194894	24.7935066120107	17.8420073157724	24.1928539445653	6.50436704589525	14.1365699235787	27.0037405759752
ENSG00000206616.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261622.1	0	0.202254535406426	0.347618584429055	0.0151104218736358	0.0515288650544415	0.105581426458724	0.0265944512293017	0.0627942222419727	0.230334106061254	0	0	0.059061294904678	0.416728821351101	0.375225823709554	0.420444585436547	0	0.0115495384387369	0.242476765217161	4.92381235597337	0.338993452706421	0.0818654750506258	0.0213921496969412	0.0367376016308295	0.208029306674209	0.0216518526329997
ENSG00000260232.1	0.0189468605526494	0.0776184613150637	0.253632819009348	0.148837655455313	0.126889830196562	0.198090866784463	0.0374221920869459	0.0736337010813608	0.266916581729807	0	0	0.0207769198146814	0.529187522443933	0.735994894903891	0.523361103465109	0	0.113762953621558	0.191924689611619	6.45281881977713	0.477012215594036	0.0863973138480711	0.0602036212899631	0	0.209090680687853	0.0304672497764353
ENSG00000260551.1	0	0	0	0	0	0	0	0	0	0	0	0	0.00498092329851759	0	0	0.0267380827217604	0	0	0.0216081763004401	0	0	0	0	0	0
ENSG00000260780.1	0	0.0781768675115749	0.0547408961890678	0.0160616174951776	0.232783501439736	0	0.103651395348735	0	0.0144019738343421	0	0	0.0313895910869287	0.118843396543407	0.797692308677504	0.120322305613655	1.71670032692143	0	0.0644351475914309	0.859274780580449	0.03603329686142	0	0.0227387778253458	0	0	0.0920593158712433
ENSG00000261621.1	0.0275988951402754	0.0251250510615235	0.105558167448977	0.0516199961116691	0.21123856125208	0.0120228560765136	0.00605677097360974	0	0.0462861124386948	0	0	0	0.0833340138452562	2.45491938807852	0.121534470872521	2.46536868904381	0	0.0517715925734618	0.813416689820727	0.162129007381094	0	0	0	0	0.0887600802735456
ENSG00000260959.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0368071477660038	0	0	0	0	0	0
ENSG00000261598.1	0	0	0	0.0430373943485241	0.201800693806581	0	0	0	0.0385903491657552	0	0	0	0.115797465021922	0.404816469171862	0.092115940683225	0.331526454103832	0	0.172655142461858	0.6488701037496	0	0	0	0	0.0423219691030835	0.0616686501498931
ENSG00000260760.1	0.0281190156611757	0.0127992751285146	0.00896229042435857	0	0.690495895769278	0.0367483056755628	0	0	0.726239462657071	0	0.0292408059285349	0.102783348906551	0.466974759562787	1.86005776942218	1.69977780415615	1.33694192843109	0.00803978470823733	0	1.42216922887631	0.495553326447514	0	0.0148913550893902	0.0127867624050767	0.0413748343410592	2.26082065478848
ENSG00000259905.1	0.0197583648221297	0.0112420697125066	0.0771446811387836	0.0905405973595321	0.516696018677497	0.00645547517454022	0.00758819537455142	0.0127979120439361	0.36781800834275	0	0.0102733061176603	0.0288890753475396	0.314456725635649	2.57368792088892	0.652559387366422	1.10133681412248	0.0127109445387216	0.0407702630528855	1.57805410186181	0.315047174048451	0.00500543096988618	0.0156955437255025	0.0134772951979021	0.0290728196611291	1.08290175183034
ENSG00000185823.2	0	0.00134938340793604	0.00850377016422747	0.0144161643182843	0.0822507032939345	0	0	0	0.0318191876891363	0	0	0.00108360937814059	0.0529611993491702	0.0801087203864746	0.119863394192766	0.399355992653791	0.0016952135147879	0.00444876965861611	0.159642376402705	0.0634397222030563	0	0	0.00269612846936797	0.00436200600466401	0.0953402079183123
ENSG00000128739.16	42.2888712802872	35.864713799387	63.0598959211859	49.0344973155988	50.6286057008474	37.3920647700852	43.2211298228961	50.9607698798155	82.5796132001394	49.049593084044	67.1786390396466	37.6071779342895	43.6747004327952	104.405881311985	68.2774087759743	67.0684943254787	40.5241383645968	51.923478670596	27.3195989089342	54.8192065930155	37.3653520469654	39.1389127192358	16.7694723012992	32.4534153413961	68.9742547246672
ENSG00000238615.1	0	0.31960542894438	0	0.26265468609761	0.0746410765862131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241061.2	0.248400312262159	0.3513165584606	0.0763443267921113	0.268803792461099	0.127314210899561	0.382600252735877	0.344601233710338	0.710232755580751	0.107123711731026	0.335882793369428	0.0645775212312459	0.350219651725733	0.0937546365353077	0.224747604958291	0.319633071768716	0.124622715990118	0.532669348060808	0.459306949497892	0.98776104907831	0.111675100640744	0.121360775304983	0.310078852128907	0.399383190973282	0.215384380106551	0.085593611412059
ENSG00000242088.1	0	0	0	0	0	0.0825378611601927	0	0.0736337010813608	0	0	0	0.0692563993822712	0	0	0	0	0.135432087644712	0	0	0	0.0479985076933728	0.20067873763321	0.0430792114361513	0	0
ENSG00000273173.1	85.9938433978221	69.7803294252488	125.190096047083	97.159529543404	101.534402315366	73.0877891701643	88.3203614806545	103.548601935602	167.583789182686	99.9300908524989	135.528209666917	76.6354657647666	88.390650921313	213.486831798031	136.904862596908	135.104084062672	82.5357300821699	103.028749008285	55.0452747183725	103.517581664029	71.9507008362462	74.7637013518483	32.3300682344629	59.7204579348659	131.962696136471
ENSG00000214265.7	47.5909388289056	46.582792783199	93.1406708750742	52.4582529038724	63.5694107807381	55.1776503082834	48.4304359126732	56.5228961281903	86.9745163485615	56.5960680793752	85.8897916525327	44.147426450003	48.4148564006456	111.893563493079	76.9130447244901	76.8607073811052	44.071338938827	58.031266526844	29.9765745100169	71.8092389309165	53.1598868451855	54.5706069885117	22.4424809645526	45.9305158649105	89.3322757595857
ENSG00000224078.8	5.1901224896084	8.07875372673922	14.0788589092986	6.08732583022393	6.53550803839632	8.22579994343264	4.50801619921047	5.36229827146383	8.64386629517833	3.65794079175557	8.17348277362066	3.95998098888706	3.95873023487254	7.83625564922605	9.02793016482106	8.35537809362042	3.85898006240496	8.03152162020594	3.14459544179691	16.5552922639308	10.4814836502041	11.9712464205708	4.93543949032863	11.9928187497134	14.7840225811125
ENSG00000270704.2	12.6552804710696	16.1947163801881	41.5303286868209	9.76567068374534	19.6965762227696	25.7981403846959	12.1344475760639	19.3936916964224	18.8821956043054	11.3497348515302	15.5626171914292	7.76922756425117	11.0063622802288	22.8261642510655	27.9928457808491	23.1339961753785	8.76341720155745	24.2402946685815	10.4798260981244	26.561886663175	26.6103726652059	38.2137631007292	11.6964228005096	27.7051896772072	43.7549019369967
ENSG00000239014.1	11.6563220977426	17.2947050423142	41.4743243478666	16.2254007496355	27.236633974586	24.0220051128764	18.2261887657266	19.6881997370219	17.8195013718209	8.77464731668417	13.5199602397457	9.95536355064028	11.4217482004458	16.1846764702993	31.4978133793943	19.0146180608584	9.03694448486744	25.1033889792474	13.5802822940597	60.8089797653749	21.2951125681865	19.0531742307813	8.5624483350277	16.3267427286402	30.8191250555434
ENSG00000271347.1	19.211268233496	13.5426837727327	57.5784354795847	24.058385202702	29.1183752130171	40.3185132683786	18.5519120920583	18.0017913986969	18.7638373126476	9.90824501260031	19.8233024848201	15.889692109019	12.663997486481	22.9932733471191	33.806206514547	22.0749610950854	12.556373761663	25.2987296082579	16.5626671342873	8.03623191569803	58.9436002387363	45.6648960291929	19.6865566530161	42.0085022796893	76.4909863417041
ENSG00000272846.1	10.739986715442	17.4219698495224	39.2303805924241	12.8453367860346	15.8750211474177	21.760389374353	10.3927935632768	8.50469247489718	17.6542108676725	7.12327703734741	19.1437755349985	8.26785906973353	9.38048622334516	20.2085554791664	16.4997255255942	16.8240666586659	10.6961907481139	12.1529124110352	6.10571903376348	44.0977053655138	25.9880615785031	20.9567496935986	10.2856299826793	22.1454303545917	24.9202233225734
ENSG00000257647.1	0.354088869344595	0.305384110092054	0.855342527806699	0.062741868810202	0.374429007137397	0.170488041084988	0.355817564105387	0.101397227718595	0.22503505719609	0.083714049917304	0.213177116757679	0.122617887430906	0.112543203709831	0.330489510897684	0.447636011516843	0.060414290889823	0.159854267383923	0.33560601462141	0.1220583635519	1.19644047517848	0.113307952587634	0.118433353357305	0.0254237969131385	0.123397778766602	0.359613439984154
ENSG00000257151.1	9.64295913687805	14.5938842768825	42.1443497918217	13.9813284834375	20.8271878502361	23.535730090977	11.5446409126779	9.70242801498565	18.0108003535784	6.41028826106697	19.9298823995274	10.1718724409312	8.15457822413135	21.9700858068087	19.5983246363203	16.4270442685302	9.44789258833694	12.0092157449488	6.25810780115391	16.9607901230674	27.4862446108775	23.3992364107224	10.9264850667645	21.1196981784778	32.2372267729754
ENSG00000270246.2	3.5973080446537	8.97397004793339	5.5541120248818	10.1186304315412	2.99469931931612	7.89649893620255	3.38337627087456	3.54652182194609	3.60415736582322	1.70884785653111	6.46141699223556	4.88399923314976	2.98586369568513	5.41804461048963	4.30159811067213	4.61079661156393	2.15058734243494	6.04694227543457	1.614904604528	7.09637350870031	8.04796896119019	11.3314761167684	5.03495660237319	13.5765729652113	6.98659946928119
ENSG00000207063.1	31.9982558638638	17.7296906372303	22.2662916898733	40.7971847163825	8.97578588337787	18.172230568701	31.2691958722291	2.60430774350918	4.97307736486061	9.13804944886782	50.957490794722	17.6363243563779	6.76577162407692	32.8216670752563	2.31380698374048	12.0385543646454	10.5619921151805	4.2425457703621	6.03482245898185	13.2860454995981	19.9896100882169	20.2284167534276	5.25657072597753	21.0763406133356	24.9190032382002
ENSG00000207001.1	2.0103616249548	5.83364014515321	3.28387755138418	4.04211737973375	0.560986617711117	2.07995410123686	7.27960115543958	0.585969242289566	1.43292059665475	2.31138897824304	5.48772977789314	3.76609009693487	1.26463021010784	4.45639014168351	1.1066033400498	0.452577231753586	0.934053724471741	0.942787948969356	1.46298726278348	2.31978572215205	1.65519064424726	2.52855209417845	1.02845948986517	4.06736397801213	2.42455166641948
ENSG00000207014.1	0.335060270825799	1.14385100885357	0.480567446544027	0.1880054595225	0	0.218942536972301	0.33089096161089	0.781292323052755	0.337157787448177	0.161259696156491	0	0	0.126463021010783	0.141472702910588	0.201200607281781	0.181030892701434	0.359251432489131	0.0942787948969356	0	0.632668833314195	0.254644714499578	0.266163378334574	0.228546553303371	0.554640542456199	0.269394629602165
ENSG00000207191.1	0.0837650677064498	0.457540403541428	0.640756595392036	0.1880054595225	0.0801409453873024	0.10947126848615	0.055148493601815	0.195323080763189	0.505736681172265	0	0	0	0.0632315105053917	0	0.201200607281781	0.452577231753586	0.0718502864978262	0.282836384690807	0.36574681569587	2.53067533325678	0.254644714499578	0.266163378334574	0.228546553303371	0.924400904093665	0.269394629602165
ENSG00000207442.1	30.5873380046833	16.4130704655812	21.4795293598541	41.0233787848705	7.37547138017518	16.7912961297767	41.749133046999	2.31946158406287	3.50328013520371	12.0748796792178	37.7553631048501	19.7250882490631	8.63505315339256	34.2997620858742	1.59283814098077	9.31554802026131	14.0781655106678	4.29164930937093	4.79566462767892	8.45206019505682	13.6075769310712	9.48207035316919	3.39248790059691	10.7943063905104	16.661777221488
ENSG00000207133.1	6.36614514569019	16.7002247292621	4.32510701889624	8.93025932731875	1.84324174390796	7.00616118311362	7.05900718103232	4.16689238961469	3.6244462150679	2.04262281798222	2.17767054678299	2.11268468852444	0.822009636570093	1.55619973201646	2.71620819830404	4.43525687118514	2.94586174641088	6.03384287340388	0.731493631391739	7.48658119421797	2.80109185949536	14.6389858084016	3.42819829955056	8.31960813684299	2.42455166641948
ENSG00000207093.1	2.76424723431284	3.43155302656071	4.16491787004823	6.392185623765	0.400704726936512	2.84625298063991	8.65831349548496	0.520861548701837	1.43292059665475	2.58015513850385	5.13930249040786	4.50093694511729	2.46602890971028	5.37596271060233	0.704202125486233	3.1680406222751	2.87401145991305	1.41418192345403	0.914367039239674	4.21779222209463	0.636611786248945	3.0608788508476	0.571366383258427	2.03368198900606	2.02045972201623
ENSG00000206727.1	1.3402410833032	1.83016161416571	1.60189148848009	1.128032757135	1.04183229003493	0.875770147889203	1.21326685923993	0.585969242289566	1.77007838410293	0.537532320521636	2.00345690304035	0.275567568068405	1.26463021010784	2.05135419220352	2.1126063764587	2.44391705146936	0.287401145991305	1.3199031285571	0.731493631391739	4.11234741654227	1.1459012152481	3.59320560751675	0.571366383258427	2.58832253146226	2.96334092562381
ENSG00000200661.1	0	1.27842171577752	0.298391551775703	0.525309372195221	0.149282153172426	0.305875603123067	0.410910344484112	0	0.471029261876129	0	0	0.085552022766335	0.117784186235534	0.131763791926528	0.0936963612341627	0.421518009966575	0.133838768966539	0.439043407608279	0	0.785667178625471	0.711507290513527	0.371845896202713	0.106430992959903	1.0331539516341	0.250906762864761
